,Unnamed: 0,date,code,pcs_m,quantity,location,loc_date
2630,2630,2020-06-30,G32,0.06,2,mullermatte,"('mullermatte', '2020-06-30')"
2631,2631,2020-06-30,G922,0.03,1,mullermatte,"('mullermatte', '2020-06-30')"
2632,2632,2020-06-30,G191,0.03,1,mullermatte,"('mullermatte', '2020-06-30')"
2633,2633,2020-06-30,G50,0.06,2,mullermatte,"('mullermatte', '2020-06-30')"
2634,2634,2020-06-30,G95,0.03,1,mullermatte,"('mullermatte', '2020-06-30')"
2635,2635,2020-06-30,G200,0.09,3,mullermatte,"('mullermatte', '2020-06-30')"
2636,2636,2020-06-30,G78,0.43,15,mullermatte,"('mullermatte', '2020-06-30')"
2637,2637,2020-06-30,G112,0.06,2,mullermatte,"('mullermatte', '2020-06-30')"
2638,2638,2020-06-30,G211,0.03,1,mullermatte,"('mullermatte', '2020-06-30')"
2639,2639,2020-06-30,G89,0.11,4,mullermatte,"('mullermatte', '2020-06-30')"
2640,2640,2020-06-30,G156,0.11,4,mullermatte,"('mullermatte', '2020-06-30')"
2641,2641,2020-06-30,G27,3.23,113,mullermatte,"('mullermatte', '2020-06-30')"
2642,2642,2020-06-30,G910,0.11,4,mullermatte,"('mullermatte', '2020-06-30')"
2643,2643,2020-06-30,G165,0.03,1,mullermatte,"('mullermatte', '2020-06-30')"
2644,2644,2020-06-30,G31,0.11,4,mullermatte,"('mullermatte', '2020-06-30')"
2645,2645,2020-06-30,G918,0.03,1,mullermatte,"('mullermatte', '2020-06-30')"
2646,2646,2020-06-30,G186,0.03,1,mullermatte,"('mullermatte', '2020-06-30')"
2647,2647,2020-06-30,G35,0.03,1,mullermatte,"('mullermatte', '2020-06-30')"
2648,2648,2020-06-30,G928,0.03,1,mullermatte,"('mullermatte', '2020-06-30')"
2649,2649,2020-06-30,G20,0.03,1,mullermatte,"('mullermatte', '2020-06-30')"
2650,2650,2020-06-30,G70,0.03,1,mullermatte,"('mullermatte', '2020-06-30')"
2651,2651,2020-06-30,G106,0.03,1,mullermatte,"('mullermatte', '2020-06-30')"
2652,2652,2020-06-30,G210,0.03,1,mullermatte,"('mullermatte', '2020-06-30')"
2653,2653,2020-06-30,G87,0.03,1,mullermatte,"('mullermatte', '2020-06-30')"
2654,2654,2020-06-30,G118,0.03,1,mullermatte,"('mullermatte', '2020-06-30')"
2655,2655,2020-06-30,G25,0.03,1,mullermatte,"('mullermatte', '2020-06-30')"
2656,2656,2020-06-30,G91,0.03,1,mullermatte,"('mullermatte', '2020-06-30')"
2657,2657,2020-06-30,G161,0.14,5,mullermatte,"('mullermatte', '2020-06-30')"
2658,2658,2020-06-30,G30,0.49,17,mullermatte,"('mullermatte', '2020-06-30')"
2659,2659,2020-06-30,G912,0.03,1,mullermatte,"('mullermatte', '2020-06-30')"
2660,2660,2020-05-29,G23,0.05,2,mullermatte,"('mullermatte', '2020-05-29')"
2661,2661,2020-05-29,G89,0.26,10,mullermatte,"('mullermatte', '2020-05-29')"
2662,2662,2020-05-29,G135,0.03,1,mullermatte,"('mullermatte', '2020-05-29')"
2663,2663,2020-05-29,G27,1.82,71,mullermatte,"('mullermatte', '2020-05-29')"
2664,2664,2020-05-29,G912,0.03,1,mullermatte,"('mullermatte', '2020-05-29')"
2665,2665,2020-05-29,G161,0.03,1,mullermatte,"('mullermatte', '2020-05-29')"
2666,2666,2020-05-29,G33,0.03,1,mullermatte,"('mullermatte', '2020-05-29')"
2667,2667,2020-05-29,G186,0.03,1,mullermatte,"('mullermatte', '2020-05-29')"
2668,2668,2020-05-29,G66,0.03,1,mullermatte,"('mullermatte', '2020-05-29')"
2669,2669,2020-05-29,G200,0.1,4,mullermatte,"('mullermatte', '2020-05-29')"
2670,2670,2020-05-29,G75,0.18,7,mullermatte,"('mullermatte', '2020-05-29')"
2671,2671,2020-05-29,G22,0.03,1,mullermatte,"('mullermatte', '2020-05-29')"
2672,2672,2020-05-29,G87,0.03,1,mullermatte,"('mullermatte', '2020-05-29')"
2673,2673,2020-05-29,G10,0.03,1,mullermatte,"('mullermatte', '2020-05-29')"
2674,2674,2020-05-29,G26,0.03,1,mullermatte,"('mullermatte', '2020-05-29')"
2675,2675,2020-05-29,G911,0.15,6,mullermatte,"('mullermatte', '2020-05-29')"
2676,2676,2020-05-29,G156,0.21,8,mullermatte,"('mullermatte', '2020-05-29')"
2677,2677,2020-05-29,G31,0.05,2,mullermatte,"('mullermatte', '2020-05-29')"
2678,2678,2020-05-29,G95,0.1,4,mullermatte,"('mullermatte', '2020-05-29')"
2679,2679,2020-05-29,G178,0.03,1,mullermatte,"('mullermatte', '2020-05-29')"
2680,2680,2020-05-29,G50,0.05,2,mullermatte,"('mullermatte', '2020-05-29')"
2681,2681,2020-05-29,G20,0.03,1,mullermatte,"('mullermatte', '2020-05-29')"
2682,2682,2020-05-29,G74,0.05,2,mullermatte,"('mullermatte', '2020-05-29')"
2683,2683,2020-05-29,G213,0.05,2,mullermatte,"('mullermatte', '2020-05-29')"
2684,2684,2020-05-29,G79,0.49,19,mullermatte,"('mullermatte', '2020-05-29')"
2685,2685,2020-05-29,G25,0.15,6,mullermatte,"('mullermatte', '2020-05-29')"
2686,2686,2020-05-29,G909,0.03,1,mullermatte,"('mullermatte', '2020-05-29')"
2687,2687,2020-05-29,G153,0.03,1,mullermatte,"('mullermatte', '2020-05-29')"
2688,2688,2020-05-29,G30,0.54,21,mullermatte,"('mullermatte', '2020-05-29')"
2689,2689,2020-05-29,G93,0.03,1,mullermatte,"('mullermatte', '2020-05-29')"
2690,2690,2020-05-29,G177,0.15,6,mullermatte,"('mullermatte', '2020-05-29')"
2691,2691,2020-05-29,G35,0.1,4,mullermatte,"('mullermatte', '2020-05-29')"
2692,2692,2020-05-29,G2,0.08,3,mullermatte,"('mullermatte', '2020-05-29')"
2693,2693,2020-05-29,G67,0.18,7,mullermatte,"('mullermatte', '2020-05-29')"
2694,2694,2020-05-29,G211,0.03,1,mullermatte,"('mullermatte', '2020-05-29')"
2695,2695,2020-05-29,G78,0.18,7,mullermatte,"('mullermatte', '2020-05-29')"
2696,2696,2020-04-29,G106,0.06,2,mullermatte,"('mullermatte', '2020-04-29')"
2697,2697,2020-04-29,G31,0.13,4,mullermatte,"('mullermatte', '2020-04-29')"
2698,2698,2020-04-29,G91,0.03,1,mullermatte,"('mullermatte', '2020-04-29')"
2699,2699,2020-04-29,G125,0.03,1,mullermatte,"('mullermatte', '2020-04-29')"
2700,2700,2020-04-29,G50,0.06,2,mullermatte,"('mullermatte', '2020-04-29')"
2701,2701,2020-04-29,G175,0.06,2,mullermatte,"('mullermatte', '2020-04-29')"
2702,2702,2020-04-29,G67,0.35,11,mullermatte,"('mullermatte', '2020-04-29')"
2703,2703,2020-04-29,G191,0.06,2,mullermatte,"('mullermatte', '2020-04-29')"
2704,2704,2020-04-29,G76,0.1,3,mullermatte,"('mullermatte', '2020-04-29')"
2705,2705,2020-04-29,G22,0.13,4,mullermatte,"('mullermatte', '2020-04-29')"
2706,2706,2020-04-29,G81,0.19,6,mullermatte,"('mullermatte', '2020-04-29')"
2707,2707,2020-04-29,G10,0.03,1,mullermatte,"('mullermatte', '2020-04-29')"
2708,2708,2020-04-29,G3,0.06,2,mullermatte,"('mullermatte', '2020-04-29')"
2709,2709,2020-04-29,G89,0.19,6,mullermatte,"('mullermatte', '2020-04-29')"
2710,2710,2020-04-29,G118,0.13,4,mullermatte,"('mullermatte', '2020-04-29')"
2711,2711,2020-04-29,G4,0.06,2,mullermatte,"('mullermatte', '2020-04-29')"
2712,2712,2020-04-29,G159,0.06,2,mullermatte,"('mullermatte', '2020-04-29')"
2713,2713,2020-04-29,G66,0.13,4,mullermatte,"('mullermatte', '2020-04-29')"
2714,2714,2020-04-29,G178,0.03,1,mullermatte,"('mullermatte', '2020-04-29')"
2715,2715,2020-04-29,G70,0.06,2,mullermatte,"('mullermatte', '2020-04-29')"
2716,2716,2020-04-29,G200,0.13,4,mullermatte,"('mullermatte', '2020-04-29')"
2717,2717,2020-04-29,G79,0.9,28,mullermatte,"('mullermatte', '2020-04-29')"
2718,2718,2020-04-29,G27,2.26,70,mullermatte,"('mullermatte', '2020-04-29')"
2719,2719,2020-04-29,G87,0.03,1,mullermatte,"('mullermatte', '2020-04-29')"
2720,2720,2020-04-29,G117,0.1,3,mullermatte,"('mullermatte', '2020-04-29')"
2721,2721,2020-04-29,G35,0.03,1,mullermatte,"('mullermatte', '2020-04-29')"
2722,2722,2020-04-29,G95,0.19,6,mullermatte,"('mullermatte', '2020-04-29')"
2723,2723,2020-04-29,G156,0.16,5,mullermatte,"('mullermatte', '2020-04-29')"
2724,2724,2020-04-29,G59,0.03,1,mullermatte,"('mullermatte', '2020-04-29')"
2725,2725,2020-04-29,G177,0.16,5,mullermatte,"('mullermatte', '2020-04-29')"
2726,2726,2020-04-29,G68,0.03,1,mullermatte,"('mullermatte', '2020-04-29')"
2727,2727,2020-04-29,G198,0.1,3,mullermatte,"('mullermatte', '2020-04-29')"
2728,2728,2020-04-29,G78,0.39,12,mullermatte,"('mullermatte', '2020-04-29')"
2729,2729,2020-04-29,G25,0.03,1,mullermatte,"('mullermatte', '2020-04-29')"
2730,2730,2020-04-29,G82,0.26,8,mullermatte,"('mullermatte', '2020-04-29')"
2731,2731,2020-01-26,G143,0.04,1,mullermatte,"('mullermatte', '2020-01-26')"
2732,2732,2020-01-26,G32,0.12,3,mullermatte,"('mullermatte', '2020-01-26')"
2733,2733,2020-01-26,G177,0.08,2,mullermatte,"('mullermatte', '2020-01-26')"
2734,2734,2020-01-26,G66,0.08,2,mullermatte,"('mullermatte', '2020-01-26')"
2735,2735,2020-01-26,G2,0.04,1,mullermatte,"('mullermatte', '2020-01-26')"
2736,2736,2020-01-26,G70,0.04,1,mullermatte,"('mullermatte', '2020-01-26')"
2737,2737,2020-01-26,G106,0.08,2,mullermatte,"('mullermatte', '2020-01-26')"
2738,2738,2020-01-26,G213,0.44,11,mullermatte,"('mullermatte', '2020-01-26')"
2739,2739,2020-01-26,G82,0.56,14,mullermatte,"('mullermatte', '2020-01-26')"
2740,2740,2020-01-26,G125,0.08,2,mullermatte,"('mullermatte', '2020-01-26')"
2741,2741,2020-01-26,G27,3.0,75,mullermatte,"('mullermatte', '2020-01-26')"
2742,2742,2020-01-26,G91,0.04,1,mullermatte,"('mullermatte', '2020-01-26')"
2743,2743,2020-01-26,G142,0.12,3,mullermatte,"('mullermatte', '2020-01-26')"
2744,2744,2020-01-26,G31,0.12,3,mullermatte,"('mullermatte', '2020-01-26')"
2745,2745,2020-01-26,G165,0.04,1,mullermatte,"('mullermatte', '2020-01-26')"
2746,2746,2020-01-26,G50,0.12,3,mullermatte,"('mullermatte', '2020-01-26')"
2747,2747,2020-01-26,G191,0.08,2,mullermatte,"('mullermatte', '2020-01-26')"
2748,2748,2020-01-26,G68,0.04,1,mullermatte,"('mullermatte', '2020-01-26')"
2749,2749,2020-01-26,G103,0.04,1,mullermatte,"('mullermatte', '2020-01-26')"
2750,2750,2020-01-26,G204,0.04,1,mullermatte,"('mullermatte', '2020-01-26')"
2751,2751,2020-01-26,G79,1.2,30,mullermatte,"('mullermatte', '2020-01-26')"
2752,2752,2020-01-26,G117,0.08,2,mullermatte,"('mullermatte', '2020-01-26')"
2753,2753,2020-01-26,G25,0.08,2,mullermatte,"('mullermatte', '2020-01-26')"
2754,2754,2020-01-26,G89,0.24,6,mullermatte,"('mullermatte', '2020-01-26')"
2755,2755,2020-01-26,G134,0.04,1,mullermatte,"('mullermatte', '2020-01-26')"
2756,2756,2020-01-26,G30,0.88,22,mullermatte,"('mullermatte', '2020-01-26')"
2757,2757,2020-01-26,G96,0.04,1,mullermatte,"('mullermatte', '2020-01-26')"
2758,2758,2020-01-26,G159,0.04,1,mullermatte,"('mullermatte', '2020-01-26')"
2759,2759,2020-01-26,G35,0.16,4,mullermatte,"('mullermatte', '2020-01-26')"
2760,2760,2020-01-26,G178,0.04,1,mullermatte,"('mullermatte', '2020-01-26')"
2761,2761,2020-01-26,G67,0.64,16,mullermatte,"('mullermatte', '2020-01-26')"
2762,2762,2020-01-26,G10,0.08,2,mullermatte,"('mullermatte', '2020-01-26')"
2763,2763,2020-01-26,G200,0.08,2,mullermatte,"('mullermatte', '2020-01-26')"
2764,2764,2020-01-26,G74,0.04,1,mullermatte,"('mullermatte', '2020-01-26')"
2765,2765,2020-01-26,G116,0.16,4,mullermatte,"('mullermatte', '2020-01-26')"
2766,2766,2020-01-26,G24,0.12,3,mullermatte,"('mullermatte', '2020-01-26')"
2767,2767,2020-01-26,G87,0.24,6,mullermatte,"('mullermatte', '2020-01-26')"
2768,2768,2020-01-26,G131,0.12,3,mullermatte,"('mullermatte', '2020-01-26')"
2769,2769,2020-01-26,G28,0.04,1,mullermatte,"('mullermatte', '2020-01-26')"
2770,2770,2020-01-26,G95,0.16,4,mullermatte,"('mullermatte', '2020-01-26')"
2771,2771,2021-01-30,G30,0.12,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2021-01-30')"
2772,2772,2021-01-30,G67,0.38,6,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2021-01-30')"
2773,2773,2021-01-30,G904,0.12,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2021-01-30')"
2774,2774,2021-01-30,G112,0.19,3,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2021-01-30')"
2775,2775,2021-01-30,G27,0.06,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2021-01-30')"
2776,2776,2021-01-30,G50,0.06,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2021-01-30')"
2777,2777,2021-01-30,G79,0.25,4,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2021-01-30')"
2778,2778,2021-01-30,G941,0.56,9,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2021-01-30')"
2779,2779,2021-01-30,G106,0.19,3,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2021-01-30')"
2780,2780,2021-01-30,G200,0.06,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2021-01-30')"
2781,2781,2021-01-30,G38,0.06,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2021-01-30')"
2782,2782,2021-01-30,G78,1.19,19,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2021-01-30')"
2783,2783,2021-01-30,G936,0.12,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2021-01-30')"
2784,2784,2021-01-30,G10,0.06,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2021-01-30')"
2785,2785,2021-01-30,G186,0.06,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2021-01-30')"
2786,2786,2020-12-30,G155,0.02,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2787,2787,2020-12-30,G904,0.05,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2788,2788,2020-12-30,G200,0.05,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2789,2789,2020-12-30,G910,0.02,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2790,2790,2020-12-30,G30,0.02,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2791,2791,2020-12-30,G933,0.02,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2792,2792,2020-12-30,G66,0.02,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2793,2793,2020-12-30,G941,0.14,6,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2794,2794,2020-12-30,G78,0.23,10,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2795,2795,2020-12-30,G115,0.02,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2796,2796,2020-12-30,G90,0.02,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2797,2797,2020-12-30,G177,0.02,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2798,2798,2020-12-30,G908,0.02,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2799,2799,2020-12-30,G22,0.02,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2800,2800,2020-12-30,G926,0.02,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2801,2801,2020-12-30,G33,0.02,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2802,2802,2020-12-30,G939,0.05,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2803,2803,2020-12-30,G7,0.02,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2804,2804,2020-12-30,G112,0.02,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2805,2805,2020-12-30,G89,0.07,3,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2806,2806,2020-12-30,G172,0.02,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2807,2807,2020-12-30,G905,0.02,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2808,2808,2020-12-30,G21,0.05,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2809,2809,2020-12-30,G922,0.02,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2810,2810,2020-12-30,G32,0.02,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2811,2811,2020-12-30,G936,0.05,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2812,2812,2020-12-30,G67,0.05,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2813,2813,2020-12-30,G79,0.35,15,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-12-30')"
2814,2814,2020-11-30,G25,0.06,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2815,2815,2020-11-30,G35,0.03,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2816,2816,2020-11-30,G79,0.06,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2817,2817,2020-11-30,G10,0.03,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2818,2818,2020-11-30,G908,0.09,3,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2819,2819,2020-11-30,G137,0.06,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2820,2820,2020-11-30,G936,0.03,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2821,2821,2020-11-30,G22,0.03,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2822,2822,2020-11-30,G33,0.03,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2823,2823,2020-11-30,G78,0.16,5,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2824,2824,2020-11-30,G904,0.03,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2825,2825,2020-11-30,G129,0.03,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2826,2826,2020-11-30,G927,0.12,4,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2827,2827,2020-11-30,G211,0.03,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2828,2828,2020-11-30,G30,0.19,6,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2829,2829,2020-11-30,G67,0.03,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2830,2830,2020-11-30,G89,0.06,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2831,2831,2020-11-30,G125,0.03,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2832,2832,2020-11-30,G923,0.03,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2833,2833,2020-11-30,G158,0.06,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2834,2834,2020-11-30,G941,0.03,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-11-30')"
2835,2835,2020-10-30,G79,0.08,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-10-30')"
2836,2836,2020-10-30,G905,0.04,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-10-30')"
2837,2837,2020-10-30,G939,0.04,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-10-30')"
2838,2838,2020-10-30,G25,0.04,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-10-30')"
2839,2839,2020-10-30,G35,0.04,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-10-30')"
2840,2840,2020-10-30,G78,0.24,6,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-10-30')"
2841,2841,2020-10-30,G904,0.2,5,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-10-30')"
2842,2842,2020-10-30,G936,0.04,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-10-30')"
2843,2843,2020-10-30,G200,0.04,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-10-30')"
2844,2844,2020-10-30,G941,0.16,4,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-10-30')"
2845,2845,2020-10-30,G30,0.08,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-10-30')"
2846,2846,2020-10-30,G74,0.04,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-10-30')"
2847,2847,2020-10-30,G89,0.04,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-10-30')"
2848,2848,2020-10-30,G91,0.08,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-10-30')"
2849,2849,2020-10-30,G177,0.04,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-10-30')"
2850,2850,2020-10-30,G940,0.08,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-10-30')"
2851,2851,2020-10-30,G27,0.04,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-10-30')"
2852,2852,2020-10-30,G67,0.08,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-10-30')"
2853,2853,2020-09-26,G67,0.36,5,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-09-26')"
2854,2854,2020-09-26,G89,0.14,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-09-26')"
2855,2855,2020-09-26,G112,0.21,3,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-09-26')"
2856,2856,2020-09-26,G96,0.07,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-09-26')"
2857,2857,2020-09-26,G200,0.64,9,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-09-26')"
2858,2858,2020-09-26,G25,0.07,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-09-26')"
2859,2859,2020-09-26,G32,0.07,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-09-26')"
2860,2860,2020-09-26,G79,0.5,7,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-09-26')"
2861,2861,2020-09-26,G106,0.07,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-09-26')"
2862,2862,2020-09-26,G941,0.14,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-09-26')"
2863,2863,2020-09-26,G198,0.07,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-09-26')"
2864,2864,2020-09-26,G24,0.07,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-09-26')"
2865,2865,2020-09-26,G30,0.14,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-09-26')"
2866,2866,2020-09-26,G78,0.5,7,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-09-26')"
2867,2867,2020-09-26,G904,0.07,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-09-26')"
2868,2868,2020-09-26,G141,0.07,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-09-26')"
2869,2869,2020-09-26,G201,0.14,2,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-09-26')"
2870,2870,2020-09-26,G27,0.07,1,bielersee_vinelz_fankhausers,"('bielersee_vinelz_fankhausers', '2020-09-26')"
